paper_sample_id	participant_id	biospecimen_id	parent_biospecimen_id	specimen_id	block_candidate	section_candidate	assay	platform	source_file	source_commit	evidence_grade
HT397B1-S1H3A1U11	HT397B1					11	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1U16	HT397B1					16	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1U21	HT397B1					21	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1U20	HT397B1					20	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1U28	HT397B1					28	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-U4	HT206B1					4	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-U12	HT206B1					12	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-U20	HT206B1					20	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP006Z1-C8U3	SP006Z1					3	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP006Z1-C8U9	SP006Z1					9	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP017Z1-U1	SP017Z1					1	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP017Z1-U5	SP017Z1					5	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP017Z1-U12	SP017Z1					12	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP017Z1-U16	SP017Z1					16	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP017Z1-U20	SP017Z1					20	H&E	H&E	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP006Z1-C8-U8	SP006Z1					8	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP006Z1-C8-U14	SP006Z1					14	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP006Z1-C8-U19	SP006Z1					19	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP006Z1-C8-U21	SP006Z1					21	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP006Z1-C8-U23	SP006Z1					23	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP006Z1-C8-U24	SP006Z1					24	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT339B2-H1-U2	HT339B2					2	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-H2L1-U2	HT206B1					2	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-H2L1-U5	HT206B1					5	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-H2L1-U10	HT206B1					10	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-H2L1-U13	HT206B1					13	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-H2L1-U18	HT206B1					18	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-H2L1-U21	HT206B1					21	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1-U2	HT397B1					2	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1-U12	HT397B1					12	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1-U22	HT397B1					22	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT397B1-S1H3A1-U31	HT397B1					31	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP017Z1-U3	SP017Z1					3	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP017Z1-U10	SP017Z1					10	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP017Z1-U18	SP017Z1					18	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
SP017Z1-U25	SP017Z1					25	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U11	HT704B1					11	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U19	HT704B1					19	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U27	HT704B1					27	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U35	HT704B1					35	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U43	HT704B1					43	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U53	HT704B1					53	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U60	HT704B1					60	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U68	HT704B1					68	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U76	HT704B1					76	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U82	HT704B1					82	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U85	HT704B1					85	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1-U91	HT704B1					91	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U14	HT891Z1					14	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U32	HT891Z1					32	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U40	HT891Z1					40	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U41	HT891Z1					41	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U43	HT891Z1					43	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U45	HT891Z1					45	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U46	HT891Z1					46	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U58	HT891Z1					58	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U79	HT891Z1					79	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U93	HT891Z1					93	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U103	HT891Z1					103	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U108	HT891Z1					108	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U109	HT891Z1					109	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U110	HT891Z1					110	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U111	HT891Z1					111	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3Fp1-U113	HT891Z1					113	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U2	HT913Z1					2	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U12	HT913Z1					12	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U22	HT913Z1					22	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U41	HT913Z1					41	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U51	HT913Z1					51	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U52	HT913Z1					52	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U53	HT913Z1					53	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U54	HT913Z1					54	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U62	HT913Z1					62	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U71	HT913Z1					71	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U82	HT913Z1					82	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U91	HT913Z1					91	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U102	HT913Z1					102	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U111	HT913Z1					111	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U121	HT913Z1					121	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT913Z1-S2H1FP1-U125	HT913Z1					125	CODEX	CODEX	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT944B1-S2H2a-Fs2	HT944B1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT944B1-S2H2b-Fs2	HT944B1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT944B1-S2H3-Fs2	HT944B1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT957Z1-S1H1	HT957Z1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT957Z1-S1H2	HT957Z1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT957Z1-S1H3	HT957Z1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT957Z1-S1H4	HT957Z1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT957Z1-S2H1	HT957Z1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT957Z1-S2H2	HT957Z1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT959B1-S1F1Fs1	HT959B1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT959B1-S1F2Fs1	HT959B1						lightsheet	lightsheet	3d-analysis survey: 3d-analysis_he_reference_HTAN2 3D Prostate Breast Data Survey - Datafiles.csv	14f04c1b787991898380305702c31d52c19fa694	E0
S21-11816-A2-Ux	TBD003				S21-11816-A2		CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E0
S18-11798-A15-Ux	PB109				S18-11798-A15		CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E0
S18-18215-A25-Ux	PB122				S18-18215-A25		CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT913Z1-S1H1Fp1	HT913Z1				HT913Z1-S1H1Fp1		CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT891Z1-S2H1Fp1	HT891Z1				HT891Z1-S2H1Fp1		CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT891Z1-S2H4Fp1	HT891Z1				HT891Z1-S2H4Fp1		CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E0
HT891Z1-S2H3FP1Us1	HT891Z1				HT891Z1-S2H3FP1	s1	CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT891Z1-S2H3FP1Us2	HT891Z1				HT891Z1-S2H3FP1	s2	CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT938Z1-S1H1FP1U1	HT938Z1				HT938Z1-S1H1FP1	1	CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT997Z1-S1H1FP1U1	HT997Z1				HT997Z1-S1H1FP1	1	CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT935Z1-S1H1FP1U2	HT935Z1				HT935Z1-S1H1FP1	2	CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT206B1-H2L1U23_1					HT206B1-H2L1	23	CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U14					HT704B1-S1H3Fp1	14	CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U22					HT704B1-S1H3Fp1	22	CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U47					HT704B1-S1H3Fp1	47	CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E1
HT704B1-S1H3Fp1_U56					HT704B1-S1H3Fp1	56	CosMx	CosMx	3d-analysis tracking: 3d-analysis_cosmx_reference_2d data tracking - cosmx.csv	14f04c1b787991898380305702c31d52c19fa694	E1
